"ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( GENERAL )
ME Mechanical,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,--,--,,--,--,--,--,--,--,--,
RI Robotics and AI,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,197862,--,,--,--,--,--,--,--,--,
E014  S J C Institute of Technology  Chickballapur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
"AD Artificial
Intel, Data Sc",57597,--,--,136501,--,--,,,66990,--,77840,57295,--,78363,77759,--,--,55595,138396,,60666,104762,--,--,87166,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AE Aeronaut.Engg,--,--,--,184003,--,--,,,170303,--,--,--,--,--,--,--,--,144712,--,,175103,171254,--,--,--,--,--,
"CA CS (AI, Machine
Learning)",61635,--,--,89348,--,--,,,76152,--,--,68948,--,--,86608,--,--,51823,71427,,55101,187352,--,--,109699,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CD Computer Sc.
and Design",185336,--,--,151364,--,--,,,151202,--,--,130087,--,--,--,--,--,129873,--,,139999,177026,--,--,145064,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,244998,--,,--,--,--,--,--,--,--,
"ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( GENERAL )
E014  S J C Institute of Technology  Chickballapur",,,,,,,,,,,,,,,,,,,,09-10-24,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
"CK Civil Engg
(Kannada)",--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,--,--,,--,--,--,--,--,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS Computers,46107,--,--,83491,125682,146655,,,147474,--,--,51727,--,--,76533,--,125652,43752,44888,,51913,105644,158492,149608,102756,--,109430,
EC Electronics,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,266684,--,,--,--,--,--,--,--,--,
IE Info.Science,87318,--,--,114424,--,--,,,91838,--,--,65924,--,--,124964,--,--,58440,177073,,78051,135226,--,189644,213253,--,--,
ME Mechanical,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,177830,--,,--,--,--,--,--,--,--,
"SE Aero Space
Engg.",--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,225890,--,,266736,--,--,--,--,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E015  Dr.T.Thimmaiah Institute of Technology  BANGARAPET -TQ kolar District,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
"CA CS (AI, Machine
Learning)",145716,--,--,270703,--,--,,,131353,--,--,111227,--,--,186769,--,--,109074,151314,,175034,148418,270631,216133,115148,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,--,--,,--,--,--,--,--,--,--,
CS Computers,214525,--,--,274144,--,--,,,216523,--,--,261263,--,--,256846,--,--,166042,183670,,228473,219559,--,253426,222257,--,--,
EC Electronics,252407,--,--,--,--,--,,,258961,--,--,260360,--,--,--,--,--,236100,--,,--,252266,--,--,--,--,--,
EE Electrical,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,271960,--,,--,--,--,--,--,--,--,
ME Mechanical,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,268812,--,,--,--,--,--,--,--,--,
"MI Mining
Engineering",--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,271024,--,,--,--,--,--,--,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E016  Siddaganga Institute of Technology  Tumkur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
"AD Artificial
Intel, Data Sc",18124,--,19096,15249,--,--,,,28994,--,--,19251,--,24361,14446,20117,--,13924,18983,,17010,55073,--,--,34460,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT Bio Technology,66411,--,--,141129,--,--,,,--,--,--,101968,--,--,210260,--,--,57910,132307,,96166,176630,--,--,82126,--,--,
"CA CS (AI, Machine
Learning)",20021,--,45700,15177,--,--,,,19357,--,--,13987,--,--,13640,--,--,12835,15044,,13756,40508,88948,54857,30193,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,--,--,--,235212,--,--,,,153563,--,--,177733,--,--,210983,--,--,97710,107024,,150434,267785,--,--,268919,--,--,
CH Chemical,266378,--,--,246625,--,--,,,156360,--,--,128246,--,--,142849,--,--,108790,--,,124495,229336,--,--,181825,--,--,
CS Computers,10899,--,--,12123,16183,17841,,,21268,--,--,9674,--,--,8800,--,12743,8266,8617,,10138,35835,36555,52806,25350,--,32887,
EC Electronics,17832,--,--,20158,--,23087,,,34706,--,--,16468,--,--,17750,--,21857,15124,24316,,18427,61740,--,63945,49297,61990,51263,
EE Electrical,37637,--,--,37455,--,101535,,,101076,--,--,35777,--,--,29273,92110,--,27949,28233,,36353,84332,--,148135,56822,--,--,
"EI Elec. Inst.
Engg",59906,--,66923,55045,--,83207,,,87620,89729,104314,45371,--,--,72025,--,--,39173,--,,43734,108057,--,--,111142,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ET Elec.
Telecommn. Engg.",47348,--,--,49419,--,98601,,,50167,--,--,31769,64493,--,28804,--,54892,27376,--,,47478,96972,271368,148302,75176,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,15415,--,--,16239,--,17059,,,23801,--,--,11012,--,--,12062,--,13529,10908,14584,,13253,55997,87143,66456,33116,--,34844,
"IM Ind. Engg.
Mgmt.",103403,--,--,145230,--,--,,,133864,--,--,148825,--,--,122588,--,--,99245,--,,145400,196245,--,--,160413,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME Mechanical,250554,--,--,267883,--,--,,,163717,--,--,121404,--,--,131230,--,--,95763,104343,,119113,232599,--,--,201281,--,--,
E017  Sri Siddartha Institute of Technology  Tumkur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
"AI Artificial
Intelligence",94840,--,--,110748,--,110888,,,--,--,--,64345,68792,--,61417,--,--,51152,--,,62938,90172,--,--,119848,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BM Bio Medical,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,155637,--,,--,--,--,--,--,--,--,
CE Civil,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,268191,--,,--,--,--,--,--,--,--,
CS Computers,49878,--,--,77918,94505,101742,,,100821,--,--,60366,--,--,57443,--,66690,44001,48433,,48569,92919,140556,152160,129707,--,140253,
"CY CS- Cyber
Security",95278,--,109009,126894,--,--,,,--,--,--,--,--,--,95342,--,--,85841,87050,,94980,209093,--,209279,134543,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DS Comp. Sc. Engg-
Data Sc.",66492,--,135843,97164,--,--,,,57067,--,98980,78895,--,--,84407,--,--,56368,113401,,60421,183243,--,--,116302,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,122004,--,--,190078,--,257172,,,115956,--,--,87257,--,--,91666,--,115264,71330,72571,,101855,179301,180540,182885,239280,--,--,
EE Electrical,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,273563,--,,--,--,--,--,--,--,--,
"ET Elec.
Telecommn. Engg.",--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,236770,--,,--,--,--,--,--,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( GENERAL )
E017  Sri Siddartha Institute of Technology  Tumkur",,,,,,,,,,,,,,,,,,,,09-10-24,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
IE Info.Science,121200,--,--,191243,--,--,,,229521,--,--,89870,--,--,98738,--,--,77997,101487,,91870,179104,--,--,161781,211935,223201,
ME Mechanical,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,272323,--,,--,--,--,--,--,--,--,
RI Robotics and AI,141984,--,--,104005,--,--,,,165058,--,--,191337,--,--,92543,104298,--,90160,--,,140101,231123,--,--,--,--,--,
E018  Kalpatharu Institute of Technology  Tiptur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
"AI Artificial
Intelligence",220430,--,--,180584,250389,--,,,131835,--,--,146633,--,--,122707,--,--,108597,152477,,122205,230167,--,271083,166286,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,271377,--,,--,--,--,--,--,--,--,
CS Computers,156197,--,--,190361,--,--,,,254597,--,--,183206,--,--,106429,--,157612,99015,99683,,152426,237845,--,272073,213349,--,--,
EC Electronics,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,244205,--,,--,--,--,--,--,--,--,
IE Info.Science,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,254619,--,,--,--,--,--,--,--,--,
ME Mechanical,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,263066,--,,--,--,--,--,--,--,--,
E021  Sri Jayachamarajendra College of Engineering(Const. of JSS Univ.)  Mysore,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
CE Civil,79294,--,--,143373,--,253129,,,150070,--,--,70616,--,75021,73993,--,--,57399,80862,,70257,102573,--,122059,136951,--,--,
CS Computers,7301,--,--,5424,--,7060,,,6370,--,--,4137,--,--,3950,--,--,2983,6150,,5575,15804,--,36297,12769,42361,22806,
EC Electronics,9848,--,--,11077,--,11179,,,25337,--,--,10194,--,--,8463,14542,11437,7265,10553,,9267,35257,--,42153,26418,--,32966,
EE Electrical,28966,--,--,27407,--,31569,,,27200,--,59421,21695,--,29374,30343,--,--,20130,30106,,23729,54342,77549,91333,57350,--,--,
"EI Elec. Inst.
Engg",--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,--,--,,--,--,--,--,--,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EL Electronics,
Instr. Tech.",65934,--,--,34762,61421,78300,,,50477,--,137489,28674,--,--,35816,--,--,27700,36634,,42411,87546,136177,138899,109135,--,126235,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EN Environmental,141041,--,--,233131,--,--,,,121336,--,--,168502,--,--,123853,--,--,102648,165528,,243351,255883,--,--,267264,--,--,
IP Ind.Prodn.,116111,--,145228,146624,149136,--,,,147329,--,--,121237,--,--,140102,--,--,104969,141010,,135994,271463,--,--,152305,--,--,
ME Mechanical,60735,--,88153,63118,88041,109686,,,53875,--,--,48720,--,68131,58518,--,--,44465,46808,,50583,115531,174995,138713,94817,--,--,
PT Polymer Tech.,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,269480,--,,--,--,--,--,--,--,--,
E022  The National Institute of Engineering(SOUTH CAMPUS)  Mysore,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
CE Civil,110900,--,--,170041,--,245975,,,153561,--,176299,138221,--,180331,111934,--,--,98242,118771,,165436,163057,--,205109,196175,215362,--,
EC Electronics,23366,--,35030,18072,--,20180,,,25657,--,45458,14956,--,--,12081,--,--,10864,18190,,14883,40099,63067,50312,45977,--,--,
ME Mechanical,65808,--,--,62862,74924,81258,,,72006,--,--,53632,--,--,59923,--,92892,45342,70769,,69137,125816,--,168931,112785,--,138139,
E023  P E S College of Engineering  Mandya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
AU Automobile,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,--,--,,--,--,--,--,--,--,--,
CE Civil,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,274479,--,,--,--,--,--,--,--,--,
EC Electronics,76072,--,--,41262,--,41517,,,65066,--,--,38139,--,--,33461,42579,--,32285,42482,,34586,71040,--,110641,114709,--,127055,
EE Electrical,237349,--,--,185660,--,--,,,172693,--,--,104307,--,--,101259,--,--,70555,106133,,100251,201725,--,--,132284,--,--,
IP Ind.Prodn.,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,--,--,,--,--,--,--,--,--,--,
ME Mechanical,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,268723,--,,--,--,--,--,--,--,--,
E024  Malnad College of Engineering  Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
CE Civil,165985,--,--,173804,--,--,,,193489,--,--,177409,--,--,164414,--,--,156105,247363,,239092,267733,--,--,259649,--,--,
EC Electronics,52730,--,179586,40018,--,61373,,,40025,99536,--,35458,--,--,40215,--,--,34161,38774,,36257,106803,--,108946,70406,--,--,
EE Electrical,219165,--,--,87354,--,156316,,,77667,--,--,74402,--,--,76699,--,--,68277,103990,,73587,154183,198783,180407,140372,--,159207,
ME Mechanical,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,273537,--,,--,--,--,--,--,--,--,
E028  Tontadarya College of Engineering  Gadag,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
"CD Computer Sc.
and Design",127226,--,--,157196,211484,161812,,,148616,--,--,156684,--,--,154892,--,--,126911,141863,,151667,235583,--,--,--,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E028  Tontadarya College of Engineering  Gadag,,,,,,,,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( GENERAL ),,,,,,,,,,,,09-10-24,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
CE Civil,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,247815,--,,--,--,--,--,--,--,--,
CS Computers,123537,--,--,105298,--,136651,,,218571,--,--,95106,--,--,81106,--,139589,75169,75751,,104018,172755,227138,244793,142110,--,265599,
"EA Agriculture
Engineering",--,--,--,225555,--,--,,,--,--,--,180435,--,229893,--,--,--,170666,--,,202114,253689,--,--,--,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,94042,--,--,121663,--,--,,,245013,--,--,--,--,--,102055,--,--,92981,94192,,94958,207569,--,--,--,--,--,
EE Electrical,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,268712,--,,--,--,--,--,--,--,--,
ME Mechanical,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,235399,--,,--,--,--,--,--,--,--,
E029  Maratha Mandal Engineering College  Belgaum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
CS Computers,231240,--,--,226538,--,--,,,177686,--,--,158328,--,--,183681,--,--,157908,181054,,221860,242215,--,--,197728,--,--,
EC Electronics,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,243733,--,,--,--,--,--,--,--,--,
ME Mechanical,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,--,--,,--,--,--,--,--,--,--,
RI Robotics and AI,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,201232,--,,--,--,--,--,--,--,--,
E031  Basaveshwara Engineering College  Bagalkot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
CE Civil,160390,--,--,223912,--,--,,,145666,--,--,214129,--,--,202304,--,--,106577,115487,,132217,240526,269834,--,246573,--,--,
CS Computers,35352,--,--,26722,--,29236,,,27750,43525,--,25876,--,35435,25020,--,--,21776,24762,,25234,53735,--,61868,63841,--,84373,
EC Electronics,40309,42923,--,37296,--,39534,,,34013,--,--,39775,--,--,34640,--,--,31954,32363,,38027,95941,--,103223,96902,--,102241,
EE Electrical,212336,--,--,89734,--,90400,,,87688,--,73806,70090,--,--,81496,85427,119942,61202,62514,,68782,133759,190715,151326,214430,--,--,
IP Ind.Prodn.,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,272296,--,,--,--,--,--,--,--,--,
ME Mechanical,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,268834,--,,--,--,--,--,--,--,--,
E032  R.T.E Socity`s Rural Engineering College  Hulkoti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
"AI Artificial
Intelligence",--,--,--,220813,--,--,,,181922,--,--,--,--,--,--,--,--,129664,--,,134750,245874,--,--,--,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,--,--,,--,--,--,--,--,--,--,
CS Computers,176834,--,--,195128,--,202256,,,137787,--,--,128581,--,197906,121095,--,178337,114080,122131,,166747,230178,251996,--,218612,--,--,
EC Electronics,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,272118,--,,--,--,--,--,--,--,--,
ME Mechanical,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,--,--,,--,--,--,--,--,--,--,
TX Textiles,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,--,--,,--,--,--,--,--,--,--,
E033  Sri Taralabalu Jagadguru Institute of Technology.  Ranebennur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
CE Civil,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,--,--,,--,--,--,--,--,--,--,
CS Computers,189970,--,--,170779,--,--,,,176092,--,--,168694,--,--,121737,--,--,106554,111816,,121863,160746,--,218209,238655,--,--,
EC Electronics,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,273495,--,,--,--,--,--,--,--,--,
EE Electrical,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,263666,--,,--,--,--,--,--,--,--,
IE Info.Science,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,264164,--,,--,--,--,--,--,--,--,
ME Mechanical,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,--,--,,--,--,--,--,--,--,--,
E034  Sri Dharmasthala Manjunatheswara College of Engineering  Dharwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
"AI Artificial
Intelligence",27329,--,92827,26322,--,--,,,35574,--,--,28985,--,--,23930,24562,--,21518,--,,22967,67821,--,112736,87776,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,272785,--,,--,--,--,--,--,--,--,
CH Chemical,93627,--,--,125810,--,--,,,--,--,--,--,--,--,--,--,--,87161,103335,,90997,183596,--,--,211404,--,--,
CS Computers,16814,--,--,18423,--,21256,,,16718,--,--,14614,--,--,16547,--,22253,13737,17442,,19290,44964,59636,67577,57215,--,68871,
EC Electronics,23949,--,--,30540,--,46132,,,39579,--,--,25016,--,--,23942,--,--,22509,27402,,26334,85879,87850,91024,76988,--,81804,
EE Electrical,57879,--,--,50099,--,92285,,,--,--,--,70275,--,77755,43613,--,--,38652,--,,43455,150886,--,--,109749,180080,--,
IE Info.Science,54320,--,--,19335,--,--,,,--,--,56914,22999,--,--,19135,--,--,18913,19185,,20516,72060,--,75920,133660,--,--,
ME Mechanical,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,271935,--,,--,--,--,--,--,--,--,
"ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( GENERAL )
E035  Anjuman Engineering College  Bhatkala, Uttar kannada Dist",,,,,,,,,,,,,,,,,,,,09-10-24,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
"CA CS (AI, Machine
Learning)",--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,266716,--,,--,--,--,--,--,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,--,--,,--,--,--,--,--,--,--,
CS Computers,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,183924,--,,--,--,--,--,--,--,--,
"DS Comp. Sc. Engg-
Data Sc.",--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,154725,--,,--,--,--,--,--,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,263530,--,,--,--,--,--,--,--,--,
EE Electrical,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,--,--,,--,--,--,--,--,--,--,
ME Mechanical,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,--,--,,--,--,--,--,--,--,--,
RI Robotics and AI,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,136431,--,,--,--,--,--,--,--,--,
E036  KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.)  Belgaum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
BM Bio Medical,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,223966,--,,--,--,--,--,--,--,--,
CE Civil,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,236907,--,,--,--,--,--,--,--,--,
"CF CS(Artificial
Intel.)",41292,--,--,37292,--,--,,,37082,--,--,52444,--,--,33940,--,--,29885,30696,,38931,81287,--,116688,85158,--,110169,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH Chemical,176247,--,--,--,--,--,,,180319,--,--,--,--,--,146079,--,149406,123788,124915,,135818,265585,--,--,197249,--,--,
CS Computers,33447,--,37695,36645,41718,63603,,,40291,--,--,33801,--,--,32403,--,33707,27430,28325,,32152,78744,86455,222389,84417,--,117946,
EC Electronics,40650,--,--,42846,--,69264,,,52747,--,--,58104,--,--,35178,--,--,34024,35455,,45968,120942,124860,138064,148223,--,179650,
EE Electrical,89967,--,--,111040,130594,132014,,,--,--,--,112756,--,--,80352,--,--,79148,--,,96684,136534,--,--,175292,--,--,
ME Mechanical,221985,--,--,--,--,--,,,--,--,--,--,--,--,191069,--,--,183809,--,,220089,220714,--,--,--,--,--,
E037  K.L.S. Gogte Institute of Technology  Belgaum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
AE Aeronaut.Engg,--,--,--,120850,--,--,,,165531,--,--,108964,--,--,79221,--,141131,77748,84597,,130991,264989,--,--,156036,--,--,
"CA CS (AI, Machine
Learning)",36272,--,--,27567,--,33963,,,28414,--,--,20348,33483,--,19850,--,--,18858,--,,24908,54524,--,209363,49667,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,272590,--,,--,--,--,--,--,--,--,
CS Computers,17063,--,--,17132,18496,20566,,,17512,--,--,13552,--,--,13205,--,16147,12020,14127,,15449,39873,48830,55302,67055,--,67981,
EC Electronics,35951,--,--,36782,37230,41810,,,36999,--,--,34573,--,49995,24122,--,28975,23135,24690,,28652,77124,78898,90211,85608,--,162829,
EE Electrical,148960,--,--,59075,--,--,,,62553,--,78826,73888,--,97223,46057,--,--,44864,48651,,52153,114899,--,--,211801,--,--,
IE Info.Science,26138,--,--,28427,--,31129,,,31621,--,--,26257,--,--,21289,29813,24229,20490,21427,,24131,88194,--,92505,98921,--,115765,
ME Mechanical,138781,--,--,193244,--,--,,,162064,--,--,218758,--,--,99607,--,--,91342,104777,,132824,246946,--,--,266157,--,--,
E038  B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech.  vijayapur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,,,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,,GMR,SCG,SCK,SCR,STG,STK,STR,
AR Architecture,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,465,--,,--,--,--,--,--,--,--,
"CA CS (AI, Machine
Learning)",48857,--,--,65806,--,72343,,,80657,174661,--,68587,--,--,52053,--,--,48115,--,,69241,93711,--,134400,101302,--,--,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,--,--,--,--,--,--,,,--,--,--,--,--,--,--,--,--,265683,--,,--,--,--,--,--,--,--,
CS Computers,62247,--,--,52871,57019,61408,,,88562,--,--,58507,--,--,45671,--,53991,39642,41152,,46909,77112,133529,125651,76997,--,106328,
"DS Comp. Sc. Engg-
Data Sc.",129938,--,--,129339,--,132674,,,143624,--,--,94885,111667,--,71679,--,--,63352,--,,92115,113965,--,128345,112384,--,--,
